filename,lang,word,norm,pos,lemma
ES1800_POS/PSCR2783,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2783,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2783,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2782,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7822,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7822,spanish,se,Se,P00CN000,se
ES1800_POS/PSCR7822,spanish,se,se,PP3CN000,se
ES1800_POS/PSCR7822,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7836,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7836,spanish,se,se,PP3CN000,se
ES1800_POS/PSCR2755,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2755,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2755,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2755,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2755,spanish,se,se,PP3CN000,se
ES1800_POS/PSCR5774,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5774,spanish,se,Se,P00CN000,se
ES1800_POS/PSCR5774,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5774,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5760,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5760,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5760,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5760,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2769,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2769,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2769,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2769,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2769,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2769,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2769,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2769,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2769,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2769,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2769,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6902,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6902,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6902,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6902,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6902,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6902,spanish,se,se,P00CN000,se
ES1800_POS/PS4059,spanish,se,se,P00CN000,se
ES1800_POS/PS4059,spanish,se,se,P00CN000,se
ES1800_POS/PS4059,spanish,se,se,P00CN000,se
ES1800_POS/PS4065,spanish,se,Se,P00CN000,se
ES1800_POS/PS4065,spanish,se,se,P00CN000,se
ES1800_POS/PS4065,spanish,se,se,P00CN000,se
ES1800_POS/PS4065,spanish,se,se,P00CN000,se
ES1800_POS/PS4065,spanish,se,se,P00CN000,se
ES1800_POS/PS4065,spanish,se,se,P00CN000,se
ES1800_POS/PS4065,spanish,se,se,P00CN000,se
ES1800_POS/PS4065,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6876,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6876,spanish,se,se,PP3CN000,se
ES1800_POS/PS4071,spanish,se,se,P00CN000,se
ES1800_POS/PS4071,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6889,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6889,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6889,spanish,se,se,PP3CN000,se
ES1800_POS/PSCR6889,spanish,se,se,P00CN000,se
ES1800_POS/PS9019,spanish,se,se,P00CN000,se
ES1800_POS/PS9019,spanish,se,se,P00CN000,se
ES1800_POS/PS9019,spanish,se,se,P00CN000,se
ES1800_POS/PS9019,spanish,se,se,P00CN000,se
ES1800_POS/PS9031,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7765,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7765,spanish,se,Se,P00CN000,se
ES1800_POS/PSCR7765,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7765,spanish,se,se,PP3CN000,se
ES1800_POS/PSCR7765,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7773,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7767,spanish,se,se,P00CN000,se
ES1800_POS/PS4067,spanish,se,se,P00CN000,se
ES1800_POS/PS4067,spanish,se,se,P00CN000,se
ES1800_POS/PS4067,spanish,se,se,P00CN000,se
ES1800_POS/PS4073,spanish,se,se,P00CN000,se
ES1800_POS/PS4073,spanish,se,se,P00CN000,se
ES1800_POS/PS4073,spanish,se,se,P00CN000,se
ES1800_POS/PS4073,spanish,se,se,P00CN000,se
ES1800_POS/PS4073,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6900,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5776,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5776,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5762,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5762,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5762,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5762,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5762,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5762,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5762,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2757,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2757,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2757,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2757,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2757,spanish,se,Se,P00CN000,se
ES1800_POS/PSCR2757,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2757,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2757,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7808,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7820,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7820,spanish,se,Se,P00CN000,se
ES1800_POS/PSCR7820,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7820,spanish,se,se,PP3CN000,se
ES1800_POS/PSCR7820,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7820,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7820,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7820,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7820,spanish,se,Se,P00CN000,se
ES1800_POS/PSCR7820,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7834,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7834,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2781,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2781,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2781,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2781,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2781,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2781,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2781,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7821,spanish,se,se,P00CN000,se
ES1800_POS/PSCR2756,spanish,se,Se,P00CN000,se
ES1800_POS/PSCR2756,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5763,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5763,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5763,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5763,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5763,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5763,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5763,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5763,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5763,spanish,se,se,PP3CN000,se
ES1800_POS/PSCR5763,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5763,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6929,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6929,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6929,spanish,se,Se,P00CN000,se
ES1800_POS/PSCR6901,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6901,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6901,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6901,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6901,spanish,se,Se,P00CN000,se
ES1800_POS/PSCR6901,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6901,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6901,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6901,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6901,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6901,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6901,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6901,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6901,spanish,se,se,P00CN000,se
ES1800_POS/PS6103,spanish,se,se,P00CN000,se
ES1800_POS/PS6103,spanish,se,se,P00CN000,se
ES1800_POS/PS4072,spanish,se,se,P00CN000,se
ES1800_POS/PS4072,spanish,se,se,P00CN000,se
ES1800_POS/PS4066,spanish,se,se,P00CN000,se
ES1800_POS/PS9032,spanish,se,se,P00CN000,se
ES1800_POS/PS9032,spanish,se,se,PP3CN000,se
ES1800_POS/PSCR7766,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7766,spanish,se,se,P00CN000,se
ES1800_POS/PSCR5880,spanish,se,se,P00CN000,se
ES1800_POS/PSCR8778,spanish,se,se,P00CN000,se
ES1800_POS/PSCR8778,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6796,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6796,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6796,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6796,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6796,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6796,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6796,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6796,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7853,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7853,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7884,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6797,spanish,se,Se,P00CN000,se
ES1800_POS/PSCR6797,spanish,se,Se,P00CN000,se
ES1800_POS/PSCR6797,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6797,spanish,se,se,P00CN000,se
ES1800_POS/PSCR6797,spanish,se,se,PP3CN000,se
ES1800_POS/PSCR8779,spanish,se,se,P00CN000,se
ES1800_POS/PSCR8779,spanish,se,se,P00CN000,se
ES1800_POS/PSCR8779,spanish,se,se,P00CN000,se
ES1800_POS/PS7079,spanish,se,se,P00CN000,se
ES1800_POS/PS7079,spanish,se,Se,P00CN000,se
ES1800_POS/PS7079,spanish,se,se,PP3CN000,se
ES1800_POS/PS7079,spanish,se,se,PP3CN000,se
ES1800_POS/PSCR7925,spanish,se,se,PP3CN000,se
ES1800_POS/PSCR7925,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7925,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7919,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7919,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7919,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7919,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7919,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7919,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7919,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7892,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7892,spanish,se,Se,PP3CN000,se
ES1800_POS/PSCR7886,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7851,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7845,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7879,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7879,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7879,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7879,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7887,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7887,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7887,spanish,se,se,PP3CN000,se
ES1800_POS/PS5080,spanish,se,se,P00CN000,se
ES1800_POS/PS5080,spanish,se,se,P00CN000,se
ES1800_POS/PS5080,spanish,se,se,P00CN000,se
ES1800_POS/PS5080,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7918,spanish,se,se,PP3CN000,se
ES1800_POS/PS5123,spanish,se,se,P00CN000,se
ES1800_POS/PS5123,spanish,se,se,P00CN000,se
ES1800_POS/PS5123,spanish,se,se,P00CN000,se
ES1800_POS/PS5123,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7924,spanish,se,se,P00CN000,se
ES1800_POS/PSCR7924,spanish,se,se,P00CN000,se
